model,id,tail_periods,top_periods,bottom_periods,cumulative_signed_contribution_decimal,mean_signed_contribution_decimal
Ridge,600027.XSHG,52,25,27,-0.00505638428642529,-9.723815935433251e-05
Ridge,600037.XSHG,16,3,13,0.002104449561490631,0.00013152809759316443
Ridge,600038.XSHG,44,25,19,-0.002193141242309957,-4.984411914340811e-05
Ridge,600039.XSHG,26,13,13,-3.600209764160319e-05,-1.3846960631385842e-06
Ridge,600053.XSHG,35,16,19,0.005334091628026964,0.00015240261794362752
Ridge,600056.XSHG,82,44,38,-0.018069406624067665,-0.00022035861736667884
Ridge,600058.XSHG,33,14,19,0.0013837643915030672,4.193225428797173e-05
Ridge,600060.XSHG,37,16,21,0.000985099111714618,2.6624300316611295e-05
Ridge,600062.XSHG,70,33,37,-0.003224692968764124,-4.606704241091606e-05
Ridge,600064.XSHG,12,8,4,-0.0001628823333955304,-1.3573527782960868e-05
Ridge,600066.XSHG,39,18,21,-0.0018425542304078258,-4.724498026686733e-05
Ridge,600079.XSHG,37,16,21,0.0007805345953362711,2.1095529603683e-05
Ridge,600088.XSHG,21,4,17,0.0006771965602968534,3.2247455252231114e-05
Ridge,600089.XSHG,12,0,12,-0.0017447429463781842,-0.00014539524553151535
Ridge,600094.XSHG,37,12,25,0.002879026716175008,7.781153286959481e-05
Ridge,600095.XSHG,46,13,33,0.004025505292003803,8.751098460877832e-05
Ridge,600096.XSHG,42,13,29,0.0018113366164158036,4.312706229561437e-05
Ridge,600118.XSHG,36,7,29,0.005625403658513331,0.0001562612127364814
Ridge,600120.XSHG,22,4,18,-0.0003983204941178489,-1.810547700535677e-05
Ridge,600126.XSHG,23,10,13,0.004684973144020075,0.00020369448452261195
Ridge,600131.XSHG,42,34,8,0.0060908566725210965,0.00014502039696478802
Ridge,600138.XSHG,54,12,42,-0.0014366014526092784,-2.6603730603875527e-05
Ridge,600141.XSHG,54,19,35,-0.0015575801750340769,-2.884407731544587e-05
Ridge,600143.XSHG,18,8,10,0.0014452410749219544,8.029117082899747e-05
Ridge,600153.XSHG,55,32,23,0.008181629872004164,0.00014875690676371207
Ridge,600155.XSHG,27,4,23,0.002542776332276091,9.417690119541078e-05
Ridge,600157.XSHG,16,2,14,0.002304031913283696,0.000144001994580231
Ridge,600158.XSHG,11,4,7,-0.0005142537496007939,-4.675034087279944e-05
Ridge,600160.XSHG,38,18,20,0.0033930801554062848,8.929158303700749e-05
Ridge,600161.XSHG,14,9,5,0.00023590740264185423,1.6850528760132446e-05
Ridge,600166.XSHG,47,6,41,0.0010647069063601177,2.2653338433193994e-05
Ridge,600167.XSHG,14,6,8,-0.0008919289647447875,-6.370921176748482e-05
Ridge,600170.XSHG,23,8,15,-9.624027494104523e-05,-4.1843597800454445e-06
Ridge,600171.XSHG,26,6,20,-0.0018969572467311528,-7.295989410504433e-05
Ridge,600177.XSHG,7,2,5,-0.0017740419144022174,-0.0002534345592003168
Ridge,600187.XSHG,38,16,22,-0.004615735018380389,-0.00012146671101001025
Ridge,600188.XSHG,26,11,15,0.0059098185268303335,0.00022730071257039743
Ridge,600195.XSHG,37,24,13,-0.001401354601642874,-3.787444869305065e-05
Ridge,600198.XSHG,17,7,10,0.0009634935371459173,5.667609042034808e-05
Ridge,600199.XSHG,54,36,18,-0.0009333888698138052,-1.7284979070626024e-05
Ridge,600201.XSHG,43,23,20,0.0003282244126213439,7.633125874914975e-06
Ridge,600208.XSHG,22,7,15,0.0017627679088709084,8.012581403958674e-05
Ridge,600216.XSHG,28,18,10,-0.0016019311042686504,-5.72118251524518e-05
Ridge,600219.XSHG,4,1,3,-0.000500071789419137,-0.00012501794735478425
Ridge,600220.XSHG,40,19,21,0.002916742484714495,7.291856211786237e-05
Ridge,600233.XSHG,46,30,16,-0.0025790624489466477,-5.6066574977101035e-05
Ridge,600236.XSHG,23,15,8,-0.000558109310913322,-2.4265622213622696e-05
Ridge,600251.XSHG,24,7,17,0.0039028565311974607,0.00016261902213322754
Ridge,600256.XSHG,60,20,40,-0.004243070401667414,-7.071784002779023e-05
Ridge,600258.XSHG,51,26,25,0.0008444391839157196,1.655763105717097e-05
Ridge,600259.XSHG,36,23,13,-0.0035849165626442,-9.958101562900556e-05
Ridge,600266.XSHG,24,1,23,0.0027142143299457564,0.00011309226374773986
Ridge,600268.XSHG,32,12,20,0.0022666005642459144,7.083126763268483e-05
Ridge,600271.XSHG,15,5,10,-0.001822193949146616,-0.00012147959660977441
Ridge,600280.XSHG,54,27,27,-0.001985142224882796,-3.676189305338511e-05
Ridge,600282.XSHG,17,8,9,-0.0012199885773429163,-7.176403396134802e-05
Ridge,600292.XSHG,17,3,14,0.00038601114968809955,2.2706538216947033e-05
Ridge,600297.XSHG,33,3,30,0.006145703242467405,0.00018623343158992138
Ridge,600298.XSHG,35,25,10,-0.0003383438733338333,-9.666967809538094e-06
Ridge,600299.XSHG,21,12,9,-0.002656205842078278,-0.00012648599247991798
Ridge,600307.XSHG,26,0,26,0.0013676371743915543,5.260142978429055e-05
Ridge,600312.XSHG,23,13,10,0.002275082379926855,9.891662521421109e-05
Ridge,600315.XSHG,19,5,14,-0.0026423298941366477,-0.0001390699944282446
Ridge,600316.XSHG,26,10,16,0.003964598417944665,0.00015248455453633326
Ridge,600325.XSHG,55,40,15,0.002093563079115216,3.8064783256640285e-05
Ridge,600329.XSHG,40,33,7,0.0043233919671077335,0.00010808479917769333
Ridge,600333.XSHG,20,10,10,0.0008771086613095082,4.385543306547541e-05
Ridge,600339.XSHG,30,6,24,0.0014420792258884507,4.8069307529615024e-05
Ridge,600348.XSHG,68,31,37,-0.00488604500892095,-7.185360307236691e-05
Ridge,600350.XSHG,45,15,30,0.0023623756229317855,5.249723606515079e-05
Ridge,600372.XSHG,26,7,19,0.0030110583102172534,0.0001158099350083559
Ridge,600373.XSHG,22,8,14,0.0015854650467241392,7.206659303291542e-05
Ridge,600376.XSHG,45,27,18,0.0020655660573068663,4.590146794015258e-05
Ridge,600377.XSHG,13,7,6,0.0008672547368275565,6.671190283288895e-05
Ridge,600378.XSHG,10,7,3,0.0016284827430858234,0.00016284827430858236
Ridge,600380.XSHG,18,7,11,0.0016354650395158784,9.085916886199324e-05
Ridge,600387.XSHG,9,5,4,0.00013266406330447454,1.474045147827495e-05
Ridge,600388.XSHG,9,7,2,0.00038606847761037154,4.289649751226351e-05
Ridge,600390.XSHG,25,4,21,0.0019944642478645527,7.977856991458211e-05
Ridge,600392.XSHG,31,10,21,-0.000812331459558208,-2.6204240630909934e-05
Ridge,600393.XSHG,42,28,14,0.00015231129939824445,3.6264595094820108e-06
Ridge,600397.XSHG,46,20,26,0.0025380417043173536,5.5174819659072905e-05
Ridge,600398.XSHG,24,13,11,-0.0007542949307350357,-3.142895544729315e-05
Ridge,600399.XSHG,63,40,23,-0.0005339659776763261,-8.475650439306764e-06
Ridge,600403.XSHG,25,9,16,-5.909202764669232e-05,-2.363681105867693e-06
Ridge,600409.XSHG,30,5,25,0.003442076815993873,0.00011473589386646242
Ridge,600410.XSHG,51,8,43,-0.0029288625064985228,-5.742867659801025e-05
Ridge,600415.XSHG,27,11,16,0.005668677671994626,0.00020995102488868985
Ridge,600418.XSHG,79,42,37,-0.00042993419380823984,-5.4422049849144284e-06
Ridge,600425.XSHG,15,9,6,0.00023265750274658248,1.5510500183105497e-05
Ridge,600429.XSHG,34,11,23,0.0013686996073002126,4.025587080294743e-05
Ridge,600433.XSHG,32,17,15,0.0034387686426213,0.00010746152008191562
Ridge,600435.XSHG,35,10,25,0.0020769735006205335,5.934210001772953e-05
Ridge,600446.XSHG,25,9,16,0.004613838130806543,0.00018455352523226172
Ridge,600460.XSHG,22,6,16,-0.003860599621098035,-0.0001754818009590016
Ridge,600466.XSHG,47,10,37,0.005889056032461398,0.00012529906452045527
Ridge,600468.XSHG,32,11,21,-0.003633536447188554,-0.00011354801397464232
Ridge,600478.XSHG,49,32,17,0.0024981767131248573,5.09831982270379e-05
Ridge,600482.XSHG,9,3,6,-0.0013044740832873956,-0.0001449415648097106
Ridge,600486.XSHG,53,40,13,0.006293791986175645,0.00011875079219199329
Ridge,600487.XSHG,47,22,25,0.00021772648770018385,4.632478461706039e-06
Ridge,600489.XSHG,10,9,1,0.0008070619836783417,8.070619836783417e-05
Ridge,600497.XSHG,30,5,25,-0.004716409894220992,-0.00015721366314069973
Ridge,600498.XSHG,31,1,30,0.0006835092870747773,2.2048686679831523e-05
Ridge,600499.XSHG,21,6,15,0.004087193924696574,0.00019462828212840828
Ridge,600500.XSHG,22,2,20,0.00198355545515106,9.016161159777547e-05
Ridge,600507.XSHG,12,5,7,-0.000376634010815684,-3.1386167567973664e-05
Ridge,600509.XSHG,47,28,19,-0.0021172080951092796,-4.504698074700595e-05
Ridge,600511.XSHG,32,9,23,0.0007293399169409666,2.2791872404405206e-05
Ridge,600515.XSHG,20,5,15,0.002653032967115413,0.00013265164835577064
Ridge,600516.XSHG,8,2,6,0.0017395405513762204,0.00021744256892202755
Ridge,600517.XSHG,12,4,8,0.0037903588679993783,0.0003158632389999482
Ridge,600521.XSHG,56,35,21,0.00079293207675697,1.415950137066018e-05
Ridge,600522.XSHG,71,38,33,0.005939229554239527,8.365112048224686e-05
Ridge,600525.XSHG,30,9,21,0.0019807309838990326,6.602436612996775e-05
Ridge,600528.XSHG,17,6,11,0.0007825769621215551,4.603393894832677e-05
Ridge,600529.XSHG,36,26,10,-0.0008076971731388571,-2.2436032587190474e-05
Ridge,600535.XSHG,34,15,19,-0.00022836448336610766,-6.716602451944343e-06
Ridge,600536.XSHG,57,33,24,0.0040292131526794344,7.068795004700763e-05
Ridge,600537.XSHG,64,49,15,-0.005661582395834436,-8.846222493491306e-05
Ridge,600545.XSHG,20,12,8,0.004206498540426419,0.00021032492702132097
Ridge,600546.XSHG,74,31,43,0.005775375665459627,7.804561710080576e-05
Ridge,600549.XSHG,41,17,24,-0.002024779973583522,-4.938487740447615e-05
Ridge,600551.XSHG,51,31,20,-0.0067792031041341025,-0.000132925551061453
Ridge,600556.XSHG,50,25,25,0.001999217426300026,3.9984348526000515e-05
Ridge,600563.XSHG,72,60,12,-0.004106220043422589,-5.703083393642485e-05
Ridge,600566.XSHG,48,36,12,0.0021270112480140297,4.431273433362562e-05
Ridge,600567.XSHG,8,3,5,-0.00035946350387587047,-4.493293798448381e-05
Ridge,600572.XSHG,15,5,10,-0.0002812451536287286,-1.8749676908581907e-05
Ridge,600580.XSHG,28,12,16,0.003501786725830585,0.0001250638116368066
Ridge,600582.XSHG,27,18,9,0.000660702778651022,2.4470473283371185e-05
Ridge,600594.XSHG,31,12,19,0.0027696087500607936,8.934221774389658e-05
Ridge,600597.XSHG,12,5,7,-4.764045261050749e-05,-3.97003771754229e-06
Ridge,600598.XSHG,16,6,10,0.002534211199974396,0.00015838819999839976
Ridge,600617.XSHG,39,12,27,-0.0009343347342541616,-2.3957300878311836e-05
Ridge,600623.XSHG,23,2,21,0.002100428263274795,9.132296796846934e-05
Ridge,600628.XSHG,31,7,24,0.00878277394640525,0.00028331528859371774
Ridge,600633.XSHG,56,31,25,0.007082419982626928,0.00012647178540405228
Ridge,600637.XSHG,17,1,16,-0.00031638281448714584,-1.861075379336152e-05
Ridge,600639.XSHG,14,6,8,0.0005550065716346496,3.9643326545332115e-05
Ridge,600640.XSHG,47,18,29,0.0019128101434201612,4.069808815787577e-05
Ridge,600642.XSHG,19,3,16,0.001135190154174465,5.974685021970868e-05
Ridge,600643.XSHG,6,0,6,-0.00036954440667236356,-6.159073444539393e-05
Ridge,600645.XSHG,7,2,5,0.0017237342657518305,0.0002462477522502615
Ridge,600648.XSHG,54,3,51,0.0018641985596738553,3.4522195549515836e-05
Ridge,600649.XSHG,24,1,23,-0.0016114644353122413,-6.714435147134338e-05
Ridge,600651.XSHG,21,15,6,0.0049905900006810685,0.0002376471428895747
Ridge,600655.XSHG,1,0,1,8.483451081202404e-05,8.483451081202404e-05
Ridge,600657.XSHG,45,24,21,-0.004067672730640391,-9.039272734756424e-05
Ridge,600663.XSHG,24,6,18,-0.001065320102294744,-4.4388337595614335e-05
Ridge,600664.XSHG,28,7,21,-0.0008384407983277674,-2.9944314225991693e-05
Ridge,600667.XSHG,18,4,14,0.004018916949308632,0.00022327316385047953
Ridge,600673.XSHG,47,23,24,-0.006617960803870327,-0.00014080767667809207
Ridge,600675.XSHG,22,10,12,-0.0013571499264787945,-6.168863302176338e-05
Ridge,600699.XSHG,48,25,23,0.009214099568905707,0.00019196040768553556
Ridge,600704.XSHG,23,3,20,-0.00023790519298605138,-1.03437040428718e-05
Ridge,600705.XSHG,29,11,18,0.00310011277666045,0.00010690044057449827
Ridge,600707.XSHG,33,16,17,-0.0027731653126174243,-8.403531250355831e-05
Ridge,600717.XSHG,15,1,14,0.0007796804907795269,5.197869938530179e-05
Ridge,600718.XSHG,52,25,27,0.002172920458710122,4.178693189827158e-05
Ridge,600728.XSHG,26,10,16,0.003683357019408597,0.00014166757766956143
Ridge,600729.XSHG,12,9,3,0.0016951840969488291,0.00014126534141240243
Ridge,600732.XSHG,96,72,24,0.00577107767200212,6.011539241668875e-05
Ridge,600733.XSHG,36,15,21,0.006329383020428327,0.00017581619501189796
Ridge,600737.XSHG,9,1,8,0.0009834268697993661,0.00010926965219992957
Ridge,600739.XSHG,6,0,6,0.00018538147391189918,3.089691231864986e-05
Ridge,600743.XSHG,50,15,35,0.0026248779356341837,5.249755871268367e-05
Ridge,600754.XSHG,52,37,15,-0.003549746490118282,-6.826435557919773e-05
Ridge,600755.XSHG,20,7,13,-0.0003691280366642895,-1.8456401833214473e-05
Ridge,600757.XSHG,22,7,15,-0.00024773722185334347,-1.1260782811515612e-05
Ridge,600764.XSHG,48,24,24,-0.00223730436610665,-4.6610507627221876e-05
Ridge,600765.XSHG,63,42,21,0.005710019209003805,9.063522553974293e-05
Ridge,600776.XSHG,14,7,7,0.0016528921186472413,0.00011806372276051723
Ridge,600779.XSHG,33,14,19,-0.0010945232002339462,-3.3167369704058975e-05
Ridge,600780.XSHG,59,39,20,0.007826626040547326,0.0001326546786533445
Ridge,600782.XSHG,16,2,14,-0.0016105917441993245,-0.00010066198401245778
Ridge,600787.XSHG,29,7,22,0.003599847834871057,0.00012413268396107094
Ridge,600801.XSHG,33,20,13,-0.0009727835045164107,-2.947828801564881e-05
Ridge,600803.XSHG,29,13,16,0.0005601100113089188,1.93141383209972e-05
Ridge,600804.XSHG,11,3,8,-0.007010557746433705,-0.0006373234314939732
Ridge,600805.XSHG,32,18,14,1.1565612268340522e-05,3.614253833856413e-07
Ridge,600808.XSHG,25,4,21,-0.0004419127711395108,-1.767651084558043e-05
Ridge,600811.XSHG,35,0,35,0.006109782167730599,0.00017456520479230283
Ridge,600820.XSHG,13,7,6,-0.0010372442607053472,-7.978802005425748e-05
Ridge,600823.XSHG,36,5,31,0.0026492877284920034,7.359132579144454e-05
Ridge,600826.XSHG,29,19,10,0.00040378031627415147,1.3923459181867292e-05
Ridge,600827.XSHG,37,14,23,0.0038593020872103585,0.00010430546181649618
Ridge,600835.XSHG,15,1,14,0.001737345293664759,0.0001158230195776506
Ridge,600839.XSHG,17,3,14,-0.004833235919059508,-0.0002843079952387946
Ridge,600844.XSHG,21,10,11,0.0005992500712838163,2.8535717680181726e-05
Ridge,600848.XSHG,7,6,1,0.0007429994458001537,0.00010614277797145053
Ridge,600859.XSHG,45,17,28,0.002479974649583856,5.511054776853014e-05
Ridge,600862.XSHG,34,18,16,0.0044514598380356535,0.00013092528935398982
Ridge,600863.XSHG,33,6,27,-0.0035342182178643945,-0.0001070975217534665
Ridge,600867.XSHG,22,4,18,0.00016822590707883225,7.64663213994692e-06
Ridge,600869.XSHG,10,8,2,0.0011609472493322144,0.00011609472493322145
Ridge,600871.XSHG,28,7,21,6.5761475159857e-06,2.3486241128520357e-07
Ridge,600873.XSHG,6,1,5,-0.0012488872946532956,-0.00020814788244221595
Ridge,600875.XSHG,59,39,20,0.0028325548441345077,4.800940413787301e-05
Ridge,600879.XSHG,18,4,14,-0.0006752971998279639,-3.751651110155355e-05
Ridge,600880.XSHG,70,43,27,0.004706551628974433,6.723645184249191e-05
Ridge,600881.XSHG,33,7,26,-0.0005529347351472002,-1.6755598034763642e-05
Ridge,600884.XSHG,32,7,25,0.0022332324424350573,6.978851382609554e-05
Ridge,600885.XSHG,51,35,16,0.0021895741858946882,4.293282717440565e-05
Ridge,600888.XSHG,5,1,4,-0.000459379841265529,-9.187596825310581e-05
Ridge,600895.XSHG,23,6,17,-0.001346694005279904,-5.85519132730393e-05
Ridge,600903.XSHG,8,4,4,-0.00017623771730781632,-2.202971466347704e-05
Ridge,600917.XSHG,15,11,4,-0.002609096602582037,-0.00017393977350546914
Ridge,600939.XSHG,30,15,15,-0.0024146779015747195,-8.048926338582398e-05
Ridge,600956.XSHG,34,26,8,0.003557080199433888,0.00010462000586570259
Ridge,600959.XSHG,26,4,22,0.0031970197660623452,0.00012296229869470559
Ridge,600967.XSHG,15,5,10,0.001048638152007187,6.990921013381246e-05
Ridge,600968.XSHG,24,11,13,0.003707515838405648,0.00015447982660023534
Ridge,600970.XSHG,26,7,19,0.0004542419983622079,1.7470846090854148e-05
Ridge,600985.XSHG,39,20,19,-0.0005969813852591859,-1.5307215006645792e-05
Ridge,600988.XSHG,63,20,43,0.003124671533307345,4.959796084614834e-05
Ridge,600998.XSHG,27,10,17,0.0013919458019729146,5.155354822121906e-05
Ridge,601000.XSHG,24,11,13,-0.0022833507033749073,-9.513961264062113e-05
Ridge,601002.XSHG,23,9,14,-0.0006976713659922325,-3.0333537651836195e-05
Ridge,601003.XSHG,32,9,23,-0.0020781708362724275,-6.494283863351336e-05
Ridge,601005.XSHG,9,1,8,0.0005009800811946767,5.5664453466075183e-05
Ridge,601016.XSHG,19,2,17,0.00030846040790896055,1.6234758310997922e-05
Ridge,601019.XSHG,23,13,10,0.0008532322303572407,3.7097053493793075e-05
Ridge,601058.XSHG,44,17,27,0.0006627054692639051,1.5061487937816023e-05
Ridge,601068.XSHG,33,11,22,0.0009687542325792387,2.9356188866037537e-05
Ridge,601098.XSHG,25,14,11,-0.001195780281813625,-4.7831211272545e-05
Ridge,601106.XSHG,22,0,22,0.001732011166410509,7.872778029138677e-05
Ridge,601117.XSHG,11,2,9,-0.0017269399828565258,-0.0001569945438960478
Ridge,601118.XSHG,8,3,5,0.0010658371895965713,0.00013322964869957142
Ridge,601127.XSHG,71,40,31,0.0006696291133432186,9.431395962580544e-06
Ridge,601139.XSHG,16,3,13,0.0009623361307938723,6.014600817461702e-05
Ridge,601156.XSHG,38,21,17,-0.0007065958780357604,-1.8594628369362116e-05
Ridge,601168.XSHG,31,6,25,-0.0021080199276315935,-6.80006428268256e-05
Ridge,601179.XSHG,15,3,12,-0.0009163833082367825,-6.109222054911883e-05
Ridge,601200.XSHG,5,0,5,-0.0004870516671780273,-9.741033343560547e-05
Ridge,601226.XSHG,55,30,25,0.0023117416343305924,4.203166607873804e-05
Ridge,601228.XSHG,16,4,12,0.002000298746231174,0.00012501867163944836
Ridge,601231.XSHG,8,3,5,-0.00041778944762470543,-5.222368095308818e-05
Ridge,601233.XSHG,23,11,12,0.004411832915942812,0.0001918188224322962
Ridge,601298.XSHG,16,3,13,-0.00018317626354186887,-1.1448516471366804e-05
Ridge,601326.XSHG,12,3,9,0.0019213521346281737,0.00016011267788568114
Ridge,601333.XSHG,22,6,16,0.00165285006687515,7.5129548494325e-05
Ridge,601512.XSHG,17,2,15,-0.00013375111419245176,-7.867712599555985e-06
Ridge,601568.XSHG,6,3,3,-0.0016438125235530457,-0.0002739687539255076
Ridge,601598.XSHG,31,7,24,0.004484503608085361,0.000144661406712431
Ridge,601607.XSHG,16,3,13,-0.00019888120677211132,-1.2430075423256958e-05
Ridge,601608.XSHG,11,4,7,0.004292027767498171,0.00039018434249983374
Ridge,601611.XSHG,23,2,21,0.00032487251789030435,1.4124892082187145e-05
Ridge,601615.XSHG,39,16,23,-0.008254883552450092,-0.00021166368083205364
Ridge,601636.XSHG,47,25,22,-0.002375537101041008,-5.05433425753406e-05
Ridge,601666.XSHG,12,9,3,-0.0008850702654878439,-7.375585545732033e-05
Ridge,601689.XSHG,54,35,19,0.00128117746634237,2.3725508635969813e-05
Ridge,601699.XSHG,66,31,35,-0.00687098629252896,-0.00010410585291710545
Ridge,601717.XSHG,43,22,21,0.004955972187048202,0.00011525516714065586
Ridge,601718.XSHG,13,8,5,0.0027554931897139276,0.00021196101459337906
Ridge,601778.XSHG,30,12,18,-0.0025797954851455064,-8.599318283818355e-05
Ridge,601801.XSHG,14,8,6,-0.0002022666464822953,-1.4447617605878237e-05
Ridge,601811.XSHG,40,13,27,0.0022960687138452777,5.7401717846131944e-05
Ridge,601828.XSHG,19,2,17,0.004906457014041059,0.00025823457968637153
Ridge,601866.XSHG,18,2,16,0.001076584422646111,5.981024570256172e-05
Ridge,601869.XSHG,67,41,26,0.004542407793675196,6.779713124888352e-05
Ridge,601872.XSHG,55,24,31,-0.005337305494547805,-9.704191808268737e-05
Ridge,601880.XSHG,27,2,25,0.002775201418695641,0.00010278523772946818
Ridge,601928.XSHG,30,8,22,0.0025994286495158833,8.664762165052945e-05
Ridge,601958.XSHG,48,24,24,-0.006330582863986592,-0.00013188714299972067
Ridge,601969.XSHG,50,11,39,-0.0022766077043538937,-4.553215408707787e-05
Ridge,601975.XSHG,65,39,26,-0.005669282254962183,-8.721972699941819e-05
Ridge,601991.XSHG,33,22,11,-0.0008281976920951628,-2.509689976045948e-05
Ridge,601992.XSHG,8,5,3,-0.0013439178124740904,-0.0001679897265592613
Ridge,603000.XSHG,41,24,17,-0.0009071713701907445,-2.2126130980262062e-05
Ridge,603001.XSHG,22,10,12,0.0038579830526155336,0.0001753628660279788
Ridge,603026.XSHG,29,23,6,-0.001575505369702916,-5.4327771369066064e-05
Ridge,603056.XSHG,61,38,23,0.0024893140610744158,4.080842723072813e-05
Ridge,603077.XSHG,22,6,16,0.003946067040892245,0.0001793666836769202
Ridge,603127.XSHG,55,39,16,-0.004800807528477828,-8.728740960868778e-05
Ridge,603156.XSHG,16,3,13,0.0006489501671501576,4.055938544688485e-05
Ridge,603160.XSHG,1,0,1,0.0002867756479584938,0.0002867756479584938
Ridge,603188.XSHG,27,7,20,0.00196641797553978,7.283029539036221e-05
Ridge,603198.XSHG,62,49,13,0.00042515983546069535,6.857416700978957e-06
Ridge,603218.XSHG,73,40,33,0.0024411665660091226,3.344063789053592e-05
Ridge,603225.XSHG,32,18,14,0.005884178408447957,0.00018388057526399866
Ridge,603228.XSHG,30,20,10,0.0004915374273136221,1.638458091045407e-05
Ridge,603233.XSHG,47,29,18,0.0015767972977411583,3.3548878675343793e-05
Ridge,603256.XSHG,27,10,17,0.00355440209676279,0.00013164452210232555
Ridge,603267.XSHG,62,54,8,-0.00531647926254603,-8.574966552493596e-05
Ridge,603290.XSHG,30,25,5,0.0017333517630393393,5.7778392101311314e-05
Ridge,603317.XSHG,56,39,17,-0.0019136473235328419,-3.4172273634515035e-05
